0.970780,0.600000,0.994536,0.972452,0.983865,0.788288,0.902142,0.899008,0.954854,0.962569,0.751000,0.744860,0.792754,0.761708
0.933204,0.553333,0.997275,0.931129,0.985464,0.653716,0.751062,0.895532,0.890859,0.793416,0.391999,0.736107,0.661990,0.476289
0.954086,0.606667,0.996473,0.958678,0.816998,0.761824,0.999561,0.983206,0.960103,0.975064,0.813245,0.894138,0.936928,0.942706
0.908353,0.326667,0.986877,0.705234,0.840539,0.806869,0.999221,0.977545,0.953705,0.973359,0.810342,0.876286,0.957624,0.899843
