-0.046232,-0.204406,-0.002968,0.119409,-0.009777,0.033610,-0.023977,0.129182
-0.087879,-0.148764,-0.090437,0.036009,0.006664,-0.054168,-0.034613,0.100447
-0.112526,-0.302209,-0.091167,-0.020912,0.029170,0.045861,-0.031103,0.086385
0.002226,-0.175589,-0.025663,0.104719,0.163556,-0.071557,0.004590,0.045018
-0.111077,-0.137087,0.023507,0.087014,0.022115,-0.071908,-0.011672,0.091420
-0.094611,-0.202219,-0.024897,0.055941,0.039827,-0.043461,-0.017831,0.059940
-0.066160,-0.224935,-0.064452,0.040977,0.025065,-0.142291,0.055599,0.103942
-0.090388,-0.224260,-0.025531,0.142298,0.052243,-0.038030,-0.020471,0.128345
-0.133414,-0.159584,-0.001818,0.101628,0.055833,0.003153,-0.014156,0.090495
-0.109865,-0.258185,-0.054536,0.044856,0.031992,-0.111361,-0.042959,0.089819
0.004956,-0.142905,0.026483,0.019519,-0.010593,-0.111476,0.007603,0.036421
-0.072744,-0.261131,-0.009103,0.004302,0.062219,-0.106918,0.015579,0.101422
-0.073773,-0.247722,-0.000228,0.113673,-0.012837,-0.150789,-0.062845,0.029430
-0.068024,-0.179179,-0.037430,0.013748,0.096817,-0.099258,-0.004119,0.082261
-0.074057,-0.239981,0.011318,0.148732,0.029258,-0.062728,-0.103240,0.051923
-0.047585,-0.319109,-0.049776,0.099302,0.077378,-0.057358,-0.008975,0.096122
-0.037389,-0.179147,0.034841,0.138655,0.046948,-0.083323,0.108147,0.143061
-0.192080,-0.244772,0.006564,0.137250,-0.002503,-0.159412,-0.076231,0.141692
-0.164973,-0.171001,-0.010656,0.064977,0.052058,-0.025774,0.043887,0.150784
-0.069653,-0.289604,-0.093592,0.034454,0.019816,-0.143021,0.049778,0.067891
-0.184522,-0.198415,0.011911,0.026948,0.044211,-0.086979,0.033287,0.132522
-0.071731,-0.244179,-0.026441,0.088476,-0.019601,-0.075959,-0.040717,0.111984
-0.060688,-0.227836,-0.065739,0.049092,0.088011,-0.092506,-0.029573,0.107538
-0.061942,-0.197499,-0.024530,0.025838,0.032421,-0.084816,-0.024900,0.126894
-0.070990,-0.145776,-0.058394,0.086527,0.006601,-0.008028,-0.091852,0.041041
-0.041615,-0.213680,-0.074357,0.125728,0.016855,-0.110092,0.032791,0.093312
-0.098433,-0.246384,0.008546,0.120805,-0.005621,-0.060715,-0.030340,0.051212
-0.053429,-0.185456,0.019915,-0.010932,0.006129,-0.077843,-0.032193,0.075369
-0.051997,-0.254340,-0.057749,0.078666,0.028017,-0.134335,-0.034348,0.087834
-0.094259,-0.203094,0.001395,0.039494,0.014122,-0.069552,-0.027700,0.140594
-0.023056,-0.249322,-0.048696,0.084023,-0.005184,-0.071542,-0.091781,0.089694
-0.101035,-0.248663,-0.050925,0.140321,0.094931,-0.043247,-0.013808,0.103715
-0.116476,-0.247279,-0.015970,0.096884,0.027572,-0.022183,-0.024519,0.056881
-0.118150,-0.193849,-0.001421,0.045867,0.111180,-0.096104,-0.009781,0.170986
-0.078038,-0.189120,0.031978,0.060139,0.052705,-0.058269,-0.074477,0.090275
-0.089759,-0.259820,-0.005550,0.086484,0.022081,-0.134555,-0.016107,0.119317
-0.026395,-0.257916,-0.046191,0.030014,0.061986,-0.107557,0.051861,0.076187
-0.106238,-0.209408,-0.016134,0.041888,0.026704,-0.111638,-0.101370,0.088309
-0.060368,-0.217378,-0.052409,0.033776,0.030911,-0.050696,0.034799,0.098537
-0.060887,-0.229918,-0.087132,0.102529,0.023655,-0.130828,-0.088156,0.106604
-0.052264,-0.257510,-0.077277,0.025574,0.031119,-0.013546,-0.007594,0.053748
-0.093880,-0.258563,0.038250,0.116182,0.034942,-0.060939,-0.072581,0.065132
-0.007884,-0.171998,-0.013647,0.106180,-0.008281,-0.080767,0.055391,0.132266
-0.102914,-0.219182,-0.061062,0.056942,0.075246,-0.069490,-0.022737,0.042276
-0.046964,-0.242868,-0.026716,0.152861,0.000006,-0.109204,-0.027823,0.019178
-0.037086,-0.283516,-0.059114,0.063152,0.029273,-0.058465,0.025560,0.001340
-0.059214,-0.176570,-0.010344,0.095813,0.012839,-0.083236,0.024548,0.092386
-0.074748,-0.203887,0.019937,0.055161,0.052318,-0.095529,-0.013192,0.058042
-0.031007,-0.174255,-0.090188,0.099660,0.061445,-0.081490,-0.015722,0.170992
-0.042773,-0.231597,-0.078814,0.036907,0.009834,-0.092371,0.056664,0.033367
-0.094345,-0.254948,0.053784,0.071772,0.000879,-0.163410,-0.042621,0.090963
-0.028558,-0.192061,0.035100,-0.020864,-0.019988,0.002544,0.010409,0.045403
-0.072227,-0.215766,0.006450,0.030569,0.022245,-0.032997,-0.086753,0.140718
-0.105054,-0.244959,-0.024933,0.077468,0.010552,-0.001467,0.030094,0.083382
-0.101857,-0.245006,-0.019590,0.009266,0.005885,-0.026736,-0.030528,0.117513
-0.029516,-0.274514,-0.027849,0.150134,0.045465,-0.065514,0.008781,0.089044
-0.031121,-0.346998,0.032417,-0.035729,0.101187,-0.020419,0.006916,0.082777
-0.016552,-0.283930,-0.104933,0.072189,0.018685,-0.062523,-0.040558,0.065387
-0.045860,-0.269615,-0.023985,0.012527,-0.042739,-0.073411,-0.062103,0.041768
-0.029560,-0.255003,-0.042032,0.060656,0.043999,-0.139541,-0.020424,0.081981
-0.086963,-0.225435,-0.043934,0.048449,0.004924,-0.030359,0.015682,0.073268
-0.022460,-0.218845,0.073616,0.194277,0.056069,-0.106368,-0.004946,0.132291
-0.070561,-0.236486,0.014057,0.038902,-0.000415,-0.060639,0.019541,0.028447
-0.077957,-0.195633,-0.044209,0.074498,-0.026276,-0.011101,-0.019657,0.119961
-0.122751,-0.267101,0.033343,0.074031,0.039649,-0.005009,-0.026631,0.047084
-0.030943,-0.249509,-0.065865,0.065540,0.005763,-0.133773,-0.162214,0.116947
-0.143186,-0.234659,0.027761,0.092911,0.038411,-0.101823,0.046913,0.005806
-0.073687,-0.182701,0.018489,0.061697,0.051648,-0.051717,-0.102531,0.148969
-0.094324,-0.192593,0.053049,0.082081,0.035177,-0.054331,0.026665,0.098117
-0.010048,-0.228707,-0.051105,0.126679,0.114428,-0.071956,-0.000549,0.100059
-0.117873,-0.218594,0.016526,0.009670,0.021054,-0.025071,0.006742,0.128781
-0.081894,-0.219615,0.078466,0.121881,-0.036268,-0.073576,-0.031236,0.091400
-0.094440,-0.246205,-0.018228,0.097633,0.087631,-0.061328,-0.065365,0.137793
-0.059680,-0.257272,-0.053509,0.119126,0.058830,-0.110996,0.002451,0.084660
-0.127355,-0.240242,-0.041463,0.074543,-0.034654,-0.085885,-0.053169,0.098329
-0.098487,-0.180380,0.013552,-0.012375,-0.018872,-0.133459,0.040581,0.130316
-0.054062,-0.204600,0.019293,0.070866,0.046915,-0.079142,0.064853,0.036847
-0.125595,-0.171931,-0.003379,-0.031365,0.004964,-0.147272,0.015676,0.024109
-0.108545,-0.156148,-0.073348,0.041238,0.091512,-0.032844,-0.032269,0.103200
0.004104,-0.212442,-0.007103,0.059678,0.055329,-0.035238,-0.008706,0.091119
-0.111406,-0.278821,0.013562,0.061224,0.064542,-0.073634,0.042025,0.081318
-0.058191,-0.178063,-0.031075,0.084189,0.037018,-0.036238,-0.015426,0.040701
-0.023814,-0.193529,0.059097,0.063409,0.001007,-0.034366,-0.035970,0.090851
-0.000037,-0.166872,-0.006811,0.007547,0.049825,-0.046373,0.030252,0.085719
-0.085939,-0.140337,-0.033792,0.086523,0.021869,-0.019137,-0.035943,0.082725
-0.043981,-0.256309,0.023444,0.088282,0.046998,-0.084948,0.068153,0.045376
-0.123169,-0.239952,0.006440,0.032579,0.029822,-0.098709,0.006810,0.095476
-0.053665,-0.126895,-0.027227,0.035760,-0.051257,-0.102591,0.033421,0.135136
-0.067218,-0.234931,-0.007599,0.191410,0.073313,-0.047579,-0.011262,0.140343
-0.111832,-0.273271,-0.043829,0.003688,0.001310,-0.066946,-0.016437,0.144590
-0.079724,-0.177138,0.024516,0.092714,0.039299,-0.000232,-0.063601,0.077489
-0.092518,-0.249765,-0.023427,0.104940,0.024063,-0.094417,0.011297,0.134116
-0.007579,-0.209749,0.024296,0.104217,0.037133,-0.026910,-0.090391,0.045261
-0.071932,-0.247633,-0.059554,0.039354,0.018972,-0.052690,0.016071,0.101110
-0.060498,-0.251502,-0.006069,0.091797,0.045960,0.012940,-0.041768,0.083526
-0.105949,-0.221801,0.037974,0.178295,-0.050238,-0.074818,0.037622,0.037536
-0.101712,-0.224608,-0.030714,0.061877,0.101297,-0.012155,-0.020085,0.115467
-0.087412,-0.230299,-0.064159,-0.007262,0.052015,-0.030269,-0.007161,0.078374
-0.057840,-0.255140,0.016001,0.002529,0.022890,-0.110407,0.001044,0.072668
-0.080961,-0.259694,-0.021366,0.082328,0.032490,-0.094848,0.020268,0.084972
-0.104388,-0.305414,-0.040155,0.131776,-0.000627,-0.066324,-0.003269,0.068971
-0.079652,-0.188746,-0.023827,0.066426,0.041814,0.003055,-0.068937,0.106295
-0.046006,-0.197322,-0.009313,0.063039,0.015955,-0.035467,-0.048288,0.084743
-0.131564,-0.322701,-0.013415,0.035125,-0.005872,-0.054191,0.023550,0.036751
-0.006891,-0.211277,-0.056660,0.054778,0.049710,-0.025554,0.008175,0.058758
-0.089081,-0.166190,0.003087,0.112185,0.056490,-0.020402,0.050840,0.065342
-0.075915,-0.199617,-0.042593,0.066757,0.014335,0.001964,-0.039839,0.032581
-0.053028,-0.248684,-0.049943,0.025245,0.117571,0.018527,0.012559,0.097779
-0.101605,-0.163999,-0.000920,0.032286,0.025520,-0.048616,0.003394,0.090345
