-0.361766,-0.050310,-0.278804,-0.056744,0.135749,0.122457,-0.434714,0.167839
0.034853,0.246381,-0.423090,0.080508,0.432289,-0.387330,0.146493,0.469106
-0.149645,-0.164971,-0.537132,0.009917,0.129036,0.124480,-0.114567,0.149591
0.106783,0.031363,0.118405,0.136521,-0.225423,-0.054444,0.106022,-0.231217
-0.067164,0.319857,0.098172,0.018303,-0.060256,-0.301578,-0.021348,0.270163
0.090050,0.114684,-0.239419,0.101573,-0.046197,-0.075668,-0.429518,0.354259
-0.086384,0.054408,-0.118273,0.052968,0.014324,0.360573,0.318765,0.083629
0.091215,-0.264973,0.338125,-0.130736,0.231165,0.420727,-0.080349,0.067566
0.039339,0.215003,-0.090934,0.375773,0.271821,0.032774,0.251755,0.010041
-0.039804,-0.073291,-0.315813,-0.015673,-0.541834,-0.578196,0.458878,0.267163
0.069124,-0.209456,0.214023,-0.469618,0.171376,-0.673887,-0.065452,0.366078
-0.161302,-0.092783,-0.099282,-0.112283,-0.069589,0.221959,-0.246125,-0.138661
-0.271188,0.140583,0.148257,-0.206118,-0.566311,-0.387011,-0.098035,0.481090
0.141235,0.185098,0.353950,0.163655,0.126032,0.145844,-0.112325,-0.208315
0.258935,0.007014,-0.212859,-0.102117,-0.023545,-0.352522,0.090250,0.344306
0.139922,-0.102632,0.069517,-0.112723,-0.146990,0.121796,-0.170508,0.019167
-0.262554,-0.117144,-0.134321,-0.450389,0.547769,0.165299,0.037015,-0.373637
-0.201849,0.284461,0.014921,-0.025510,0.294189,0.025111,-0.154359,0.657898
-0.112128,0.391206,-0.054229,0.046245,-0.375841,-0.074513,-0.577364,-0.133446
0.267729,0.110188,0.473786,-0.469281,0.066482,-0.323064,0.585056,-0.322892
-0.083832,-0.062795,0.074804,0.100826,0.062714,0.083146,-0.046204,-0.283907
0.044865,-0.420509,-0.291369,0.116970,-0.026472,-0.160032,-0.148854,0.155360
0.092043,0.150474,-0.196085,-0.085199,0.086745,0.387418,-0.017983,0.111048
0.006125,0.053297,-0.213156,-0.061271,0.241592,-0.694290,-0.401674,0.074724
0.074832,-0.059250,0.391893,-0.184813,0.634399,-0.155481,-0.310929,0.378615
0.128535,-0.531592,0.068431,0.027133,-0.014745,-0.155149,-0.542632,-0.037001
-0.021663,0.114332,-0.068972,-0.274220,-0.027821,0.298429,0.257909,-0.295022
0.063499,-0.093384,0.098531,0.083153,-0.159692,-0.282434,-0.180172,-0.218671
0.026009,0.461848,-0.002496,-0.324810,0.252186,-0.383532,0.148117,0.022373
0.020338,-0.329547,-0.070516,0.089137,-0.216755,-0.523169,0.107763,-0.169217
-0.306204,-0.089089,-0.157055,-0.101166,0.178079,0.373811,-0.091415,0.018025
0.032723,0.274474,-0.027190,0.146969,-0.078134,0.226308,-0.218529,-0.357968
-0.242178,-0.336598,0.398417,-0.323093,0.587144,-0.520562,-0.441088,0.399501
0.071053,-0.068403,0.131762,-0.061869,0.032604,-0.365810,0.261621,-0.159640
-0.198836,-0.099860,-0.164210,0.051127,-0.342218,-0.207873,0.361850,-0.426514
0.265651,-0.117773,-0.195151,0.313228,-0.333757,-0.471567,-0.272800,0.013206
0.139742,-0.160259,-0.096861,0.141127,-0.177134,0.089043,-0.456322,0.150335
0.261260,0.279891,0.395641,0.149926,0.103569,0.325852,-0.298268,0.285103
-0.087999,-0.048695,0.023420,-0.168681,0.073936,0.436070,0.200185,-0.074415
-0.322860,0.192254,0.149109,0.525542,0.102804,-0.261329,0.169530,0.271315
-0.165084,-0.254291,-0.190375,-0.089456,0.050481,-0.002381,-0.113714,0.236739
0.473302,0.116361,0.147730,-0.061281,0.297001,0.168751,0.160924,-0.222688
-0.425778,-0.007684,-0.046735,0.238494,0.151284,0.153402,-0.527424,0.041471
-0.077455,-0.159807,-0.095266,0.077435,-0.065403,-0.369130,-0.017407,0.230034
0.291471,0.064839,-0.298971,0.248345,-0.218758,-0.268096,-0.019777,-0.130283
-0.040975,-0.133460,0.198264,-0.141240,-0.088435,0.435667,-0.346121,-0.307592
-0.527879,0.184062,0.062581,0.226551,0.300393,0.271328,0.320306,-0.718292
0.026053,0.230026,-0.315891,-0.073975,0.302487,-0.150623,-0.260223,0.123542
-0.424510,-0.032308,0.543819,0.148491,0.106359,-0.161924,-0.516271,-0.058440
0.122929,-0.109623,0.100673,0.224587,0.137255,-0.309962,-0.345441,0.489570
0.206713,-0.184944,-0.098053,-0.080166,0.045678,-0.152919,0.298589,-0.111064
-0.106053,-0.374010,0.276028,-0.010074,-0.281960,-0.041665,0.209652,0.022964
-0.321054,-0.271682,-0.566028,0.345426,-0.012861,-0.265115,0.003101,0.229234
-0.229029,0.131540,0.206586,-0.278460,-0.206734,-0.036416,-0.285874,-0.450732
-0.494516,-0.028662,-0.302788,0.558166,0.032750,-0.388874,-0.584023,-0.259584
0.225496,-0.539794,0.298597,-0.267192,-0.036317,-0.305142,0.151406,-0.069723
-0.111005,-0.302902,0.065891,-0.272298,0.165596,-0.378326,-0.143912,0.071500
0.027525,0.106914,-0.524652,-0.295015,0.328769,0.177577,0.102045,0.265114
-0.237323,0.252997,-0.491903,0.296327,-0.314459,0.070790,-0.510353,0.028354
0.377100,-0.385262,-0.134653,0.256645,-0.263200,-0.566590,-0.217565,-0.030832
0.170404,0.005909,0.222520,-0.088892,0.038765,0.259261,0.232427,-0.011136
-0.157129,0.529359,0.251337,0.344921,-0.033866,0.065245,-0.817037,-0.239473
-0.138100,0.605697,-0.048412,-0.391248,-0.025244,0.267073,0.189464,0.230208
0.171797,-0.278594,0.167463,-0.084409,-0.269714,0.008951,-0.321342,0.191798
0.195850,-0.263733,0.185075,-0.175904,-0.057320,0.175232,-0.303529,-0.171730
0.166861,-0.047487,-0.185382,-0.363840,0.606162,0.055663,0.320492,0.155110
0.014690,0.077606,-0.316953,-0.131136,-0.063187,-0.650749,0.115050,-0.135377
-0.056293,0.130474,0.017755,0.138567,0.230702,0.281860,-0.360012,0.269681
0.141072,-0.494102,-0.073483,-0.040873,0.158910,0.031983,0.174610,0.322897
0.035627,0.208477,0.200358,-0.226235,0.046756,-0.220292,-0.215882,-0.304019
-0.650806,-0.021011,-0.141508,0.444322,-0.603705,0.033681,0.475438,-0.859876
-0.120394,0.363333,-0.041533,0.030520,-0.190178,-0.206686,0.056534,-0.227370
-0.066981,-0.401874,0.249210,-0.034283,0.150931,-0.191798,0.236839,-0.017925
0.733126,-0.076930,-0.027687,-0.141860,0.072213,-0.118080,0.161866,-0.033264
0.110053,0.015926,-0.118288,0.015123,0.389417,0.272530,-0.197829,0.357574
-0.236773,-0.133830,-0.056528,0.268995,-0.184130,0.311551,-0.034519,0.041959
-0.329707,-0.072751,-0.071326,0.179154,-0.238238,-0.307663,0.056214,-0.066302
0.256201,-0.232156,0.038557,-0.177368,0.032825,-0.403061,0.000809,0.120988
-0.175234,0.403191,-0.193675,0.136523,-0.249912,0.102231,0.018445,0.057811
0.357990,0.158996,-0.165314,0.177855,0.207137,-0.060047,-0.535438,0.661357
-0.197520,-0.156989,0.087082,-0.074974,-0.094823,0.216548,0.152418,-0.077021
0.272917,0.582189,-0.238270,-0.282812,0.045634,0.043174,0.301096,0.014410
-0.044676,0.039419,-0.162043,0.190350,-0.190900,-0.510085,-0.502265,0.196402
-0.060606,-0.254035,0.340338,-0.361590,0.166715,-0.199095,-0.135982,-0.322814
0.042654,0.174597,-0.222609,0.308617,-0.190777,0.028616,-0.166322,0.009971
0.191366,-0.198545,0.458004,0.130646,-0.521564,0.004923,-0.030411,-0.245062
0.097521,0.201204,-0.042706,-0.248338,-0.130494,-0.523847,-0.320129,-0.116028
-0.250485,-0.666837,-0.068169,0.228766,0.293996,-0.155741,-0.111731,-0.260436
0.157988,-0.212374,0.083410,0.267658,-0.367793,0.444007,-0.118287,0.042962
0.344065,-0.009674,0.163760,-0.110784,0.096489,0.129748,0.115882,0.463288
0.037107,-0.152783,-0.053875,-0.042354,0.382421,0.098197,0.321694,0.501128
-0.126718,-0.399600,-0.033750,-0.158136,-0.251345,-0.313855,0.107368,-0.123430
0.399427,-0.086456,-0.378192,-0.097933,-0.230047,0.414104,-0.025403,-0.164517
-0.429272,-0.357644,-0.359803,0.244326,0.215076,-0.189065,-0.555660,0.264174
0.179976,-0.204446,-0.348809,0.095269,-0.177907,0.179672,0.176380,-0.002449
-0.264488,0.175569,0.031495,0.171132,0.312280,0.015106,0.081583,-0.063852
-0.253401,-0.288421,-0.215289,0.691645,-0.543183,-0.160687,-0.379626,-0.879721
0.089188,-0.546593,-0.196154,0.039721,0.250813,0.112505,-0.091892,-0.387359
-0.085426,-0.121081,-0.071840,0.118015,-0.355636,-0.475158,-0.171528,-0.304500
0.274214,-0.028256,0.178914,0.015419,-0.299981,-0.045518,-0.373806,-0.178563
0.300801,-0.035692,-0.103300,0.238388,-0.324234,0.213657,0.039324,0.363890
0.001617,0.099784,0.083340,0.125894,-0.091664,0.018449,-0.154566,-0.216181
0.259519,0.040695,-0.084674,0.230893,-0.220670,0.127277,-0.362739,-0.092387
-0.191383,-0.215340,-0.010858,-0.265305,-0.255743,0.487791,0.093525,0.082016
-0.320388,0.121271,-0.090935,-0.290037,-0.304390,-0.150730,0.342515,0.023398
0.393303,-0.127449,-0.237740,0.173362,-0.276697,-0.255981,0.084583,0.250854
-0.085144,-0.060056,-0.013987,-0.316359,0.237974,0.081664,0.303314,0.226259
0.081702,0.041249,0.289631,0.207480,-0.340340,0.201603,0.094524,0.011990
0.094820,0.292395,-0.293989,-0.070538,0.102606,-0.053537,-0.041845,-0.239177
0.090320,0.291086,-0.256995,0.162391,0.265103,-0.421719,0.473847,-0.151758
-0.070025,0.090575,-0.105658,0.462796,0.484172,-0.001009,-0.047993,0.602875
-0.109877,-0.244489,-0.156090,0.124202,-0.255377,-0.251520,-0.235200,-0.067385
-0.036407,0.072338,-0.208174,-0.147406,-0.342552,-0.326821,0.178145,-0.390086
0.024889,0.250966,-0.274496,0.083900,0.048928,0.099952,0.059369,-0.174362
-0.199511,-0.332652,0.221460,0.207512,-0.147930,-0.208687,-0.228651,-0.019005
-0.078735,0.064692,-0.124870,-0.256891,0.626394,0.109099,0.077846,0.366341
0.056044,0.104834,0.084412,0.442970,-0.386644,-0.097499,0.084769,-0.051931
-0.397843,-0.097777,0.063581,0.109860,-0.224333,-0.319526,0.076061,0.266007
-0.169421,0.152287,-0.138281,0.282231,0.279753,0.398486,0.336042,0.257286
-0.068780,0.134755,-0.130582,0.124580,0.154084,-0.328459,0.183999,0.417661
-0.115241,-0.209416,-0.105921,0.185198,0.302425,-0.274489,-0.166172,-0.040883
0.037791,-0.199459,0.393239,-0.175185,0.227940,0.142805,0.087604,0.238506
0.269581,0.124295,-0.433262,0.166439,-0.054511,0.128136,-0.086623,0.104994
-0.164085,-0.165586,-0.138119,0.001850,-0.329801,0.167421,0.070512,-0.218514
-0.266633,0.006156,0.494250,-0.249189,0.455662,0.421182,-0.182089,-0.104233
0.133206,-0.098991,-0.116926,0.059250,0.253307,0.180352,-0.335393,-0.343379
-0.352250,0.271859,0.447222,-0.046437,-0.069124,0.318627,-0.060666,-0.491739
